source_id,designation,ra,dec,Glong,Glat,ecl_lon,ecl_lat,parallax,pmra,pmdec,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,pm,random_index,solution_id,dist bw hpm bgs,ra bgs,era bgs,dec bgs,edec bgs,source_id bgs,plx bgs,eplx bgs,pm bgs,pmra bgs,epmra bgs,pmdec bgs,epmdec bgs,RUWE bgs,TIMESTAMP
5935959881894006912,Gaia EDR3 5935959881894006912,254.32627942445416,-53.069399203905945,335.00743247214035,-6.26144993011417,259.17271954726226,-30.21763895305213,7.002767191716149,-84.97348511179263,-85.19759726222125,0.13561933,0.08857344,0.16476412,0.16470121,0.13118988,0.9114465,120.32923,1238606590,1636042515805110273,0.0008086088446456999,254.3255345190425,0.31168613,-53.070072649218126,0.20129439,5935959886208585728,0.2426834250409021,0.36998013,5.445362,-4.027762996419428,0.37145966,-3.664573090786998,0.30257908,1.1507113,0.008630000000000002
4361865706607100544,Gaia EDR3 4361865706607100544,261.27355007697497,-6.247972356560776,17.014092113721958,16.012849730734587,260.9302303521786,16.916984676295552,8.687737367802574,-178.38702019134143,2.312711353317874,0.08376376,0.06258259,0.09507609,0.10026242,0.07077401,1.0463245,178.40201,657217064,1636042515805110273,0.0005470996629046421,261.2730002069445,0.6524588,-6.247949071445796,0.5145433,4361865710902081280,0.901367551669758,0.84851724,5.4418674,-2.3358466354639824,0.8006816,4.915052325581036,0.6397922,1.2778813,0.0030999999999999986
5939410909572305152,Gaia EDR3 5939410909572305152,251.8551423084469,-48.6408371987768,337.4599447210794,-2.254004421992423,256.7610242736118,-26.0320852058826,11.882939981222815,-86.67664872622237,-93.3440693974687,0.25790292,0.20022546,0.31362104,0.33036873,0.28253734,1.3244063,127.38115,161622518,1636042515805110273,0.0007231093111623594,251.8545169642441,0.01885178,-48.64143061601219,0.015105245,5939410909606178944,0.622567394098964,0.022389626,5.4840775,-3.657602510967695,0.024595706,-4.08620200143957,0.021530043,0.92254424,0.007000000000000005
4043198860104990720,Gaia EDR3 4043198860104990720,268.1401038543625,-33.44268042901747,356.89508033710496,-3.589074192356883,268.4241164252441,-10.013573152931343,5.21452969341465,-10.40066891857242,-111.3097792493984,0.022497674,0.01845982,0.02096425,0.02679764,0.01816409,1.0035623,111.79464,194852265,1636042515805110273,0.0008300582833642537,268.14005531552203,0.41753966,-33.44350949855993,0.34402138,4043198860180270208,0.1941255693881521,0.34235126,5.4264235,-2.4305474414289305,0.45353585,-4.851650509732113,0.34050244,1.3614595,0.007730000000000008
5347645195939955968,Gaia EDR3 5347645195939955968,168.86906363529386,-52.87315633736258,288.60721209283685,7.308910041629104,199.54487887369527,-51.065012725219965,3.9281644155574935,-136.22323095638163,13.805153021735247,0.07537835,0.07122324,0.09278792,0.108505376,0.10742922,1.0480552,136.92096,1311385255,1636042515805110273,0.0007515587761416535,168.86786659074008,0.27118847,-52.87294942788837,0.26056585,5347645195930336640,0.3380682975073642,0.3389605,5.42057,-5.194954811975043,0.4304294,1.547585840352467,0.423847,0.9900271,0.0091
4064522749966640384,Gaia EDR3 4064522749966640384,272.5581156163872,-26.876339409133525,4.504262468690763,-3.6793842611084897,272.28582013063385,-3.4573542821066985,2.576412666454265,34.77890390659593,-100.81443472923785,0.24932645,0.20759492,0.24738982,0.31215736,0.21918476,1.5769522,106.644844,908716234,1636042515805110273,0.0004579937598409567,272.55831627062594,0.23649135,-26.876760982863424,0.19828364,4064522749921695616,0.3274212458693896,0.23836404,5.473536,-0.4201694554737735,0.29842392,-5.457385090538393,0.20703605,1.1596484,0.00456
5875935519272797696,Gaia EDR3 5875935519272797696,231.6014872799376,-60.28359639336061,321.0297123965132,-2.975802278554976,246.314685931412,-39.9628716744344,7.392193448294376,-100.53676120701476,-76.20650251507676,0.019099101,0.022644201,0.029085226,0.032830693,0.032365207,0.9938738,126.15495,1806618083,1636042515805110273,0.0008028030576655627,231.60069140953124,0.38429123,-60.284295572161184,0.5595441,5875935519185488128,-0.2909379159971628,0.759531,5.4909377,-4.111100937374531,0.6614877,-3.639951177533352,0.7898288,0.99371606,0.008800000000000002
4295236130927408256,Gaia EDR3 4295236130927408256,294.3003914190795,7.972479774493562,45.30938753526329,-6.406723541177893,297.8010374075165,29.0965358882143,5.157298274713245,109.71982389511106,-62.02574778511679,0.056082226,0.04445584,0.06237065,0.06189632,0.047971703,1.9795433,126.03822,974675212,1636042515805110273,0.001293490470517,294.30155310599173,0.21923995,7.971888538648698,0.19674876,4295236130900519936,0.1197887217762984,0.29506242,5.50651,-2.589537460467091,0.24379878,-4.859624128008822,0.217287,0.9886065,0.010199999999999994
4289164558972224256,Gaia EDR3 4289164558972224256,292.9329056229973,2.965637528909437,40.21675187863169,-7.577559826662995,295.2989042836353,24.413220037854707,3.1814311280824,-96.6128264597793,-103.58405661574236,0.04446121,0.038430024,0.05471905,0.06339149,0.051149406,0.98167855,141.64638,1317798867,1636042515805110273,0.0007354937807226176,292.93239461399185,0.8301388,2.965107887761457,0.8768824,4289164558972224128,0.2577566674204971,0.93058085,5.5165625,-1.587391762079152,1.0214498,-5.283242051124893,1.1293031,0.93087226,0.005360000000000002
6722904341278003840,Gaia EDR3 6722904341278003840,277.5726152774938,-42.14307564092082,352.5335413365694,-14.190884094973525,275.9267354892086,-18.859465361845885,8.331949810176713,-153.4030323241179,-192.309616196681,0.038258076,0.03431754,0.040354557,0.04680722,0.037195392,1.8224862,245.99895,656138088,1636042515805110273,0.0010572651248707,277.5718669202114,0.12865265,-42.14397559415015,0.11569991,6722904336969955072,0.4467050690687843,0.131341,5.5262036,-2.7855567414580165,0.1537322,-4.772798170421364,0.12378713,1.0205557,0.0049
5869319482841296256,Gaia EDR3 5869319482841296256,199.38068647754648,-61.71956999478474,306.01687545261905,0.995836956545394,227.89476797903748,-48.19612948386179,1.4534634667270512,-128.18599324538047,34.97035628172898,0.035044204,0.039882798,0.053703357,0.042765718,0.05378567,1.0969044,132.87051,1487189902,1636042515805110273,0.000242954805381612,199.38025348088485,0.82895213,-61.71943983718354,0.88285255,5869319482841296128,0.4579560070193653,1.0205297,5.5322285,-0.6639026226604983,1.0063038,-5.492247692897077,1.5630507,1.0512315,0.003329999999999998
4038195802945611008,Gaia EDR3 4038195802945611008,275.0252260753505,-36.007095208384094,357.34380587483014,-9.783823527943548,274.16444226784665,-12.640430870334315,4.632306403461136,-152.1785858199562,39.51818089835601,0.017175153,0.015587398,0.018593136,0.020793885,0.01633673,0.8747629,157.22598,1320356859,1636042515805110273,0.0008262942041741058,275.024304827423,0.104269624,-36.00673830549648,0.095382646,4038195802946363264,-0.0274325108743771,0.10363088,5.5200467,0.2382594765222654,0.14648676,-5.514902408322172,0.1247036,1.0400096,0.006000000000000003
5903487940560263936,Gaia EDR3 5903487940560263936,225.7513438656295,-47.88225942527156,324.5943761817616,9.378795000015849,237.54448918118263,-29.30546423526849,35.37616087034718,-133.35755113049458,-3.5188657338522145,0.023256984,0.022024246,0.030963914,0.03544593,0.031611994,1.2954421,133.40396,1511505582,1636042515805110273,0.0003765646594404939,225.75078254019223,0.14998166,-47.88226845326486,0.17083591,5903487940560263808,0.3437960094923216,0.22206159,5.4596577,-4.5406435000907726,0.23315667,-3.031570614241594,0.27525857,1.4875563,0.0043999999999999985
5513000234237118208,Gaia EDR3 5513000234237118208,122.51698925871013,-52.26821934077408,267.0872182857586,-10.219189332995088,154.22464903664022,-68.57345157321747,16.62675152834738,-157.3669330323531,279.26430745086986,0.015741166,0.017832309,0.018148381,0.022254301,0.02238355,1.0582222,320.55093,1265239438,1636042515805110273,0.0012275494693277,122.51640218271908,0.9470984,-52.26704554392917,1.2694902,5513000234237117312,0.6858023877427286,1.0925009,5.520505,-3.1721193316760576,2.0042014,4.518145150601383,1.9649395,0.9789749,0.0042299999999999985
5869319482841296384,Gaia EDR3 5869319482841296384,199.38130482843556,-61.7196769172017,306.0171561508852,0.9957009639631073,227.89522152834436,-48.196052938201696,1.271906890561047,-128.74223313542834,34.4716630020772,0.13799678,0.18295129,0.24282435,0.18706654,0.2883928,1.0729673,133.27737,946701617,1636042515805110273,0.0005516574515808756,199.38025348088485,0.82895213,-61.71943983718354,0.88285255,5869319482841296128,0.4579560070193653,1.0205297,5.5322285,-0.6639026226604983,1.0063038,-5.492247692897077,1.5630507,1.0512315,0.008060000000000005
6865387888445710208,Gaia EDR3 6865387888445710208,298.482989087957,-20.91702640075471,20.213801366388548,-22.748368185953503,296.45340877738465,-0.0554082713361645,3.2463662371100743,-112.04828356152724,-184.5101446180872,0.18737897,0.10818978,0.201802,0.18087308,0.120230995,1.0486135,215.86758,1042882666,1636042515805110273,0.00030953299568926905,298.4828464595476,0.2579053,-20.917305794293423,0.13598618,6865387888450150272,-0.623593949170925,0.24092467,5.5116324,-4.654195827093988,0.28744727,-2.952380733745086,0.1434837,1.0190207,0.0015000000000000005
4166195144156195200,Gaia EDR3 4166195144156195200,260.60953280182326,-10.83149406021256,12.600852226416173,14.199513558386004,260.5596896152986,12.300585711739554,7.811341645252628,-68.23875377278034,-138.91248375250692,0.055769805,0.038742423,0.06983608,0.06951471,0.044546917,1.013797,154.76823,1786358707,1636042515805110273,0.001196683054169,260.6089544368638,0.41066444,-10.832547321014095,0.29147786,4166195139857963520,0.5371661929912597,0.47851017,5.5410767,-5.540844330332445,0.5303602,0.0507382350541304,0.32669792,0.9706774,0.007900000000000008
5895354848747657984,Gaia EDR3 5895354848747657984,214.14947679272336,-56.53917100747811,314.5149719621968,4.405273501545459,233.4631506999947,-39.96388503484093,12.771465039202976,-273.39829330003886,-108.14905027848054,0.03633892,0.0481613,0.06838417,0.04914565,0.06424315,1.2526904,294.01163,400522667,1636042515805110273,0.0009381073405363054,214.14801086772928,0.4850099,-56.539647206628,0.5316175,5895353375567953536,0.6832921852797628,0.7534583,5.5483713,-5.46631464166776,0.638038,-0.9506983622124404,0.7652178,1.0757078,0.005230000000000001
